date,medication_id,medication_name,category,quantity_sold,unit_price,revenue
2024-01-16,MED023,Doxycycline 100mg,Antibiotique,7,11.05,77.35
2024-01-16,MED024,Prednisolone 5mg,Corticoïde,7,5.85,40.95
2024-01-16,MED025,Vitamine D3 1000UI,Supplément,16,4.55,72.8
2024-01-16,MED026,Magnésium 300mg,Supplément,14,5.2,72.8
2024-01-16,MED027,Fer 80mg,Supplément,12,3.9,46.8
2024-01-16,MED028,Acide Folique 5mg,Supplément,8,3.25,26.0
2024-01-16,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2024-01-16,MED030,Ramipril 5mg,Cardiovasculaire,7,7.15,50.05
2024-01-17,MED001,Paracétamol 500mg,Antalgique,22,3.25,71.5
2024-01-17,MED002,Amoxicilline 500mg,Antibiotique,19,10.4,197.6
2024-01-17,MED003,Ibuprofène 400mg,Anti-inflammatoire,27,4.55,122.85
2024-01-17,MED004,Oméprazole 20mg,Gastrique,10,6.5,65.0
2024-01-17,MED005,Metformine 850mg,Diabète,6,5.2,31.2
2024-01-17,MED006,Amlodipine 5mg,Cardiovasculaire,9,8.45,76.05
2024-01-17,MED007,Salbutamol Spray,Respiratoire,10,15.6,156.0
2024-01-17,MED008,Loratadine 10mg,Antihistaminique,7,5.85,40.95
2024-01-17,MED009,Vitamine C 1000mg,Supplément,19,3.9,74.1
2024-01-17,MED010,Doliprane 1000mg,Antalgique,36,3.9,140.4
2024-01-17,MED011,Augmentin 875mg,Antibiotique,7,19.5,136.5
2024-01-17,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2024-01-17,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2024-01-17,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2024-01-17,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2024-01-17,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-17,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2024-01-17,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2024-01-17,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2024-01-17,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-17,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2024-01-17,MED022,Ciprofloxacine 500mg,Antibiotique,8,15.6,124.8
2024-01-17,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2024-01-17,MED024,Prednisolone 5mg,Corticoïde,10,5.85,58.5
2024-01-17,MED025,Vitamine D3 1000UI,Supplément,16,4.55,72.8
2024-01-17,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2024-01-17,MED027,Fer 80mg,Supplément,11,3.9,42.9
2024-01-17,MED028,Acide Folique 5mg,Supplément,9,3.25,29.25
2024-01-17,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2024-01-17,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-18,MED001,Paracétamol 500mg,Antalgique,25,3.25,81.25
2024-01-18,MED002,Amoxicilline 500mg,Antibiotique,24,10.4,249.6
2024-01-18,MED003,Ibuprofène 400mg,Anti-inflammatoire,20,4.55,91.0
2024-01-18,MED004,Oméprazole 20mg,Gastrique,10,6.5,65.0
2024-01-18,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2024-01-18,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2024-01-18,MED007,Salbutamol Spray,Respiratoire,9,15.6,140.4
2024-01-18,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2024-01-18,MED009,Vitamine C 1000mg,Supplément,20,3.9,78.0
2024-01-18,MED010,Doliprane 1000mg,Antalgique,32,3.9,124.8
2024-01-18,MED011,Augmentin 875mg,Antibiotique,13,19.5,253.5
2024-01-18,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2024-01-18,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2024-01-18,MED014,Lévothyroxine 50mcg,Thyroïde,7,7.15,50.05
2024-01-18,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2024-01-18,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-18,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2024-01-18,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2024-01-18,MED019,Diclofénac 50mg,Anti-inflammatoire,13,5.2,67.6
2024-01-18,MED020,Tramadol 50mg,Antalgique,6,7.8,46.8
2024-01-18,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2024-01-18,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2024-01-18,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2024-01-18,MED024,Prednisolone 5mg,Corticoïde,9,5.85,52.65
2024-01-18,MED025,Vitamine D3 1000UI,Supplément,17,4.55,77.35
2024-01-18,MED026,Magnésium 300mg,Supplément,14,5.2,72.8
2024-01-18,MED027,Fer 80mg,Supplément,10,3.9,39.0
2024-01-18,MED028,Acide Folique 5mg,Supplément,9,3.25,29.25
2024-01-18,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2024-01-18,MED030,Ramipril 5mg,Cardiovasculaire,7,7.15,50.05
2024-01-19,MED001,Paracétamol 500mg,Antalgique,29,3.25,94.25
2024-01-19,MED002,Amoxicilline 500mg,Antibiotique,23,10.4,239.2
2024-01-19,MED003,Ibuprofène 400mg,Anti-inflammatoire,28,4.55,127.4
2024-01-19,MED004,Oméprazole 20mg,Gastrique,18,6.5,117.0
2024-01-19,MED005,Metformine 850mg,Diabète,10,5.2,52.0
2024-01-19,MED006,Amlodipine 5mg,Cardiovasculaire,10,8.45,84.5
2024-01-19,MED007,Salbutamol Spray,Respiratoire,12,15.6,187.2
2024-01-19,MED008,Loratadine 10mg,Antihistaminique,8,5.85,46.8
2024-01-19,MED009,Vitamine C 1000mg,Supplément,24,3.9,93.6
2024-01-19,MED010,Doliprane 1000mg,Antalgique,43,3.9,167.7
2024-01-19,MED011,Augmentin 875mg,Antibiotique,16,19.5,312.0
2024-01-19,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2024-01-19,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2024-01-19,MED014,Lévothyroxine 50mcg,Thyroïde,7,7.15,50.05
2024-01-19,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2024-01-19,MED016,Sertraline 50mg,Psychiatrique,5,11.7,58.5
2024-01-19,MED017,Lansoprazole 30mg,Gastrique,9,7.15,64.35
2024-01-19,MED018,Cétirizine 10mg,Antihistaminique,11,4.55,50.05
2024-01-19,MED019,Diclofénac 50mg,Anti-inflammatoire,13,5.2,67.6
2024-01-19,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-19,MED021,Fluconazole 150mg,Antifongique,4,13.0,52.0
2024-01-19,MED022,Ciprofloxacine 500mg,Antibiotique,11,15.6,171.6
2024-01-19,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2024-01-19,MED024,Prednisolone 5mg,Corticoïde,14,5.85,81.9
2024-01-19,MED025,Vitamine D3 1000UI,Supplément,21,4.55,95.55
2024-01-19,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2024-01-19,MED027,Fer 80mg,Supplément,17,3.9,66.3
2024-01-19,MED028,Acide Folique 5mg,Supplément,8,3.25,26.0
2024-01-19,MED029,Bisoprolol 5mg,Cardiovasculaire,8,6.5,52.0
2024-01-19,MED030,Ramipril 5mg,Cardiovasculaire,9,7.15,64.35
2024-01-20,MED001,Paracétamol 500mg,Antalgique,31,3.25,100.75
2024-01-20,MED002,Amoxicilline 500mg,Antibiotique,20,10.4,208.0
2024-01-20,MED003,Ibuprofène 400mg,Anti-inflammatoire,19,4.55,86.45
2024-01-20,MED004,Oméprazole 20mg,Gastrique,14,6.5,91.0
2024-01-20,MED005,Metformine 850mg,Diabète,10,5.2,52.0
2024-01-20,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2024-01-20,MED007,Salbutamol Spray,Respiratoire,11,15.6,171.6
2024-01-20,MED008,Loratadine 10mg,Antihistaminique,7,5.85,40.95
2024-01-20,MED009,Vitamine C 1000mg,Supplément,19,3.9,74.1
2024-01-20,MED010,Doliprane 1000mg,Antalgique,30,3.9,117.0
2024-01-20,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2024-01-20,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2024-01-20,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2024-01-20,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2024-01-20,MED015,Pantoprazole 40mg,Gastrique,13,7.8,101.4
2024-01-20,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-20,MED017,Lansoprazole 30mg,Gastrique,7,7.15,50.05
2024-01-20,MED018,Cétirizine 10mg,Antihistaminique,7,4.55,31.85
2024-01-20,MED019,Diclofénac 50mg,Anti-inflammatoire,9,5.2,46.8
2024-01-20,MED020,Tramadol 50mg,Antalgique,6,7.8,46.8
2024-01-20,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2024-01-20,MED022,Ciprofloxacine 500mg,Antibiotique,12,15.6,187.2
2024-01-20,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2024-01-20,MED024,Prednisolone 5mg,Corticoïde,12,5.85,70.2
2024-01-20,MED025,Vitamine D3 1000UI,Supplément,9,4.55,40.95
2024-01-20,MED026,Magnésium 300mg,Supplément,14,5.2,72.8
2024-01-20,MED027,Fer 80mg,Supplément,12,3.9,46.8
2024-01-20,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2024-01-20,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2024-01-20,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-21,MED001,Paracétamol 500mg,Antalgique,13,3.25,42.25
2024-01-21,MED002,Amoxicilline 500mg,Antibiotique,9,10.4,93.6
2024-01-21,MED003,Ibuprofène 400mg,Anti-inflammatoire,14,4.55,63.7
2024-01-21,MED004,Oméprazole 20mg,Gastrique,5,6.5,32.5
2024-01-21,MED005,Metformine 850mg,Diabète,4,5.2,20.8
2024-01-21,MED006,Amlodipine 5mg,Cardiovasculaire,3,8.45,25.35
2024-01-21,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2024-01-21,MED008,Loratadine 10mg,Antihistaminique,3,5.85,17.55
2024-01-21,MED009,Vitamine C 1000mg,Supplément,11,3.9,42.9
2024-01-21,MED010,Doliprane 1000mg,Antalgique,14,3.9,54.6
2024-01-21,MED011,Augmentin 875mg,Antibiotique,6,19.5,117.0
2024-01-21,MED012,Ventoline 100mcg,Respiratoire,3,18.2,54.6
2024-01-21,MED013,Atorvastatine 20mg,Cardiovasculaire,3,9.1,27.3
2024-01-21,MED014,Lévothyroxine 50mcg,Thyroïde,2,7.15,14.3
2024-01-21,MED015,Pantoprazole 40mg,Gastrique,4,7.8,31.2
2024-01-21,MED016,Sertraline 50mg,Psychiatrique,2,11.7,23.4
2024-01-21,MED017,Lansoprazole 30mg,Gastrique,3,7.15,21.45
2024-01-21,MED018,Cétirizine 10mg,Antihistaminique,4,4.55,18.2
2024-01-21,MED019,Diclofénac 50mg,Anti-inflammatoire,6,5.2,31.2
2024-01-21,MED020,Tramadol 50mg,Antalgique,3,7.8,23.4
2024-01-21,MED021,Fluconazole 150mg,Antifongique,1,13.0,13.0
2024-01-21,MED022,Ciprofloxacine 500mg,Antibiotique,6,15.6,93.6
2024-01-21,MED023,Doxycycline 100mg,Antibiotique,5,11.05,55.25
2024-01-21,MED024,Prednisolone 5mg,Corticoïde,4,5.85,23.4
2024-01-21,MED025,Vitamine D3 1000UI,Supplément,7,4.55,31.85
2024-01-21,MED026,Magnésium 300mg,Supplément,8,5.2,41.6
2024-01-21,MED027,Fer 80mg,Supplément,5,3.9,19.5
2024-01-21,MED028,Acide Folique 5mg,Supplément,3,3.25,9.75
2024-01-21,MED029,Bisoprolol 5mg,Cardiovasculaire,3,6.5,19.5
2024-01-21,MED030,Ramipril 5mg,Cardiovasculaire,3,7.15,21.45
2024-01-22,MED001,Paracétamol 500mg,Antalgique,30,3.25,97.5
2024-01-22,MED002,Amoxicilline 500mg,Antibiotique,21,10.4,218.4
2024-01-22,MED003,Ibuprofène 400mg,Anti-inflammatoire,17,4.55,77.35
2024-01-22,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2024-01-22,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2024-01-22,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2024-01-22,MED007,Salbutamol Spray,Respiratoire,9,15.6,140.4
2024-01-22,MED008,Loratadine 10mg,Antihistaminique,7,5.85,40.95
2024-01-22,MED009,Vitamine C 1000mg,Supplément,22,3.9,85.8
2024-01-22,MED010,Doliprane 1000mg,Antalgique,35,3.9,136.5
2024-01-22,MED011,Augmentin 875mg,Antibiotique,13,19.5,253.5
2024-01-22,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2024-01-22,MED013,Atorvastatine 20mg,Cardiovasculaire,11,9.1,100.1
2024-01-22,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2024-01-22,MED015,Pantoprazole 40mg,Gastrique,12,7.8,93.6
2024-01-22,MED016,Sertraline 50mg,Psychiatrique,5,11.7,58.5
2024-01-22,MED017,Lansoprazole 30mg,Gastrique,9,7.15,64.35
2024-01-22,MED018,Cétirizine 10mg,Antihistaminique,9,4.55,40.95
2024-01-22,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2024-01-22,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-22,MED021,Fluconazole 150mg,Antifongique,4,13.0,52.0
2024-01-22,MED022,Ciprofloxacine 500mg,Antibiotique,12,15.6,187.2
2024-01-22,MED023,Doxycycline 100mg,Antibiotique,7,11.05,77.35
2024-01-22,MED024,Prednisolone 5mg,Corticoïde,12,5.85,70.2
2024-01-22,MED025,Vitamine D3 1000UI,Supplément,15,4.55,68.25
2024-01-22,MED026,Magnésium 300mg,Supplément,15,5.2,78.0
2024-01-22,MED027,Fer 80mg,Supplément,13,3.9,50.7
2024-01-22,MED028,Acide Folique 5mg,Supplément,10,3.25,32.5
2024-01-22,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2024-01-22,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-23,MED001,Paracétamol 500mg,Antalgique,31,3.25,100.75
2024-01-23,MED002,Amoxicilline 500mg,Antibiotique,25,10.4,260.0
2024-01-23,MED003,Ibuprofène 400mg,Anti-inflammatoire,29,4.55,131.95
2024-01-23,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2024-01-23,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2024-01-23,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2024-01-23,MED007,Salbutamol Spray,Respiratoire,10,15.6,156.0
2024-01-23,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2024-01-23,MED009,Vitamine C 1000mg,Supplément,20,3.9,78.0
2024-01-23,MED010,Doliprane 1000mg,Antalgique,35,3.9,136.5
2024-01-23,MED011,Augmentin 875mg,Antibiotique,16,19.5,312.0
2024-01-23,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2024-01-23,MED013,Atorvastatine 20mg,Cardiovasculaire,10,9.1,91.0
2024-01-23,MED014,Lévothyroxine 50mcg,Thyroïde,6,7.15,42.9
2024-01-23,MED015,Pantoprazole 40mg,Gastrique,6,7.8,46.8
2024-01-23,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-23,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2024-01-23,MED018,Cétirizine 10mg,Antihistaminique,11,4.55,50.05
2024-01-23,MED019,Diclofénac 50mg,Anti-inflammatoire,9,5.2,46.8
2024-01-23,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-23,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2024-01-23,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2024-01-23,MED023,Doxycycline 100mg,Antibiotique,9,11.05,99.45
2024-01-23,MED024,Prednisolone 5mg,Corticoïde,11,5.85,64.35
2024-01-23,MED025,Vitamine D3 1000UI,Supplément,18,4.55,81.9
2024-01-23,MED026,Magnésium 300mg,Supplément,15,5.2,78.0
2024-01-23,MED027,Fer 80mg,Supplément,12,3.9,46.8
2024-01-23,MED028,Acide Folique 5mg,Supplément,9,3.25,29.25
2024-01-23,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2024-01-23,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2024-01-24,MED001,Paracétamol 500mg,Antalgique,30,3.25,97.5
2024-01-24,MED002,Amoxicilline 500mg,Antibiotique,17,10.4,176.8
2024-01-24,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2024-01-24,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2024-01-24,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2024-01-24,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2024-01-24,MED007,Salbutamol Spray,Respiratoire,7,15.6,109.2
2024-01-24,MED008,Loratadine 10mg,Antihistaminique,8,5.85,46.8
2024-01-24,MED009,Vitamine C 1000mg,Supplément,18,3.9,70.2
2024-01-24,MED010,Doliprane 1000mg,Antalgique,30,3.9,117.0
2024-01-24,MED011,Augmentin 875mg,Antibiotique,9,19.5,175.5
2024-01-24,MED012,Ventoline 100mcg,Respiratoire,5,18.2,91.0
2024-01-24,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2024-01-24,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2024-01-24,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2024-01-24,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2024-01-24,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2024-01-24,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2024-01-24,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2024-01-24,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-24,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2024-01-24,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2024-01-24,MED023,Doxycycline 100mg,Antibiotique,10,11.05,110.5
2024-01-24,MED024,Prednisolone 5mg,Corticoïde,8,5.85,46.8
2024-01-24,MED025,Vitamine D3 1000UI,Supplément,16,4.55,72.8
2024-01-24,MED026,Magnésium 300mg,Supplément,14,5.2,72.8
2024-01-24,MED027,Fer 80mg,Supplément,9,3.9,35.1
2024-01-24,MED028,Acide Folique 5mg,Supplément,8,3.25,26.0
2024-01-24,MED029,Bisoprolol 5mg,Cardiovasculaire,4,6.5,26.0
2024-01-24,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-25,MED001,Paracétamol 500mg,Antalgique,28,3.25,91.0
2024-01-25,MED002,Amoxicilline 500mg,Antibiotique,15,10.4,156.0
2024-01-25,MED003,Ibuprofène 400mg,Anti-inflammatoire,26,4.55,118.3
2024-01-25,MED004,Oméprazole 20mg,Gastrique,9,6.5,58.5
2024-01-25,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2024-01-25,MED006,Amlodipine 5mg,Cardiovasculaire,8,8.45,67.6
2024-01-25,MED007,Salbutamol Spray,Respiratoire,7,15.6,109.2
2024-01-25,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2024-01-25,MED009,Vitamine C 1000mg,Supplément,23,3.9,89.7
2024-01-25,MED010,Doliprane 1000mg,Antalgique,23,3.9,89.7
2024-01-25,MED011,Augmentin 875mg,Antibiotique,14,19.5,273.0
2024-01-25,MED012,Ventoline 100mcg,Respiratoire,5,18.2,91.0
2024-01-25,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2024-01-25,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2024-01-25,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2024-01-25,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-25,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2024-01-25,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2024-01-25,MED019,Diclofénac 50mg,Anti-inflammatoire,14,5.2,72.8
2024-01-25,MED020,Tramadol 50mg,Antalgique,6,7.8,46.8
2024-01-25,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2024-01-25,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2024-01-25,MED023,Doxycycline 100mg,Antibiotique,5,11.05,55.25
2024-01-25,MED024,Prednisolone 5mg,Corticoïde,11,5.85,64.35
2024-01-25,MED025,Vitamine D3 1000UI,Supplément,17,4.55,77.35
2024-01-25,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2024-01-25,MED027,Fer 80mg,Supplément,9,3.9,35.1
2024-01-25,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2024-01-25,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2024-01-25,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-26,MED001,Paracétamol 500mg,Antalgique,27,3.25,87.75
2024-01-26,MED002,Amoxicilline 500mg,Antibiotique,27,10.4,280.8
2024-01-26,MED003,Ibuprofène 400mg,Anti-inflammatoire,37,4.55,168.35
2024-01-26,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2024-01-26,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2024-01-26,MED006,Amlodipine 5mg,Cardiovasculaire,8,8.45,67.6
2024-01-26,MED007,Salbutamol Spray,Respiratoire,11,15.6,171.6
2024-01-26,MED008,Loratadine 10mg,Antihistaminique,9,5.85,52.65
2024-01-26,MED009,Vitamine C 1000mg,Supplément,30,3.9,117.0
2024-01-26,MED010,Doliprane 1000mg,Antalgique,45,3.9,175.5
2024-01-26,MED011,Augmentin 875mg,Antibiotique,10,19.5,195.0
2024-01-26,MED012,Ventoline 100mcg,Respiratoire,7,18.2,127.4
2024-01-26,MED013,Atorvastatine 20mg,Cardiovasculaire,10,9.1,91.0
2024-01-26,MED014,Lévothyroxine 50mcg,Thyroïde,6,7.15,42.9
2024-01-26,MED015,Pantoprazole 40mg,Gastrique,13,7.8,101.4
2024-01-26,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-26,MED017,Lansoprazole 30mg,Gastrique,9,7.15,64.35
2024-01-26,MED018,Cétirizine 10mg,Antihistaminique,9,4.55,40.95
2024-01-26,MED019,Diclofénac 50mg,Anti-inflammatoire,15,5.2,78.0
2024-01-26,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2024-01-26,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2024-01-26,MED022,Ciprofloxacine 500mg,Antibiotique,14,15.6,218.4
2024-01-26,MED023,Doxycycline 100mg,Antibiotique,10,11.05,110.5
2024-01-26,MED024,Prednisolone 5mg,Corticoïde,15,5.85,87.75
2024-01-26,MED025,Vitamine D3 1000UI,Supplément,17,4.55,77.35
2024-01-26,MED026,Magnésium 300mg,Supplément,16,5.2,83.2
2024-01-26,MED027,Fer 80mg,Supplément,14,3.9,54.6
2024-01-26,MED028,Acide Folique 5mg,Supplément,8,3.25,26.0
2024-01-26,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2024-01-26,MED030,Ramipril 5mg,Cardiovasculaire,8,7.15,57.2
2024-01-27,MED001,Paracétamol 500mg,Antalgique,31,3.25,100.75
2024-01-27,MED002,Amoxicilline 500mg,Antibiotique,23,10.4,239.2
2024-01-27,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2024-01-27,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2024-01-27,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2024-01-27,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2024-01-27,MED007,Salbutamol Spray,Respiratoire,8,15.6,124.8
2024-01-27,MED008,Loratadine 10mg,Antihistaminique,8,5.85,46.8
2024-01-27,MED009,Vitamine C 1000mg,Supplément,21,3.9,81.9
2024-01-27,MED010,Doliprane 1000mg,Antalgique,33,3.9,128.7
2024-01-27,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2024-01-27,MED012,Ventoline 100mcg,Respiratoire,7,18.2,127.4
2024-01-27,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2024-01-27,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2024-01-27,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2024-01-27,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2024-01-27,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2024-01-27,MED018,Cétirizine 10mg,Antihistaminique,9,4.55,40.95
2024-01-27,MED019,Diclofénac 50mg,Anti-inflammatoire,14,5.2,72.8
2024-01-27,MED020,Tramadol 50mg,Antalgique,6,7.8,46.8
2024-01-27,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2024-01-27,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2024-01-27,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2024-01-27,MED024,Prednisolone 5mg,Corticoïde,8,5.85,46.8
2024-01-27,MED025,Vitamine D3 1000UI,Supplément,16,4.55,72.8
2024-01-27,MED026,Magnésium 300mg,Supplément,14,5.2,72.8
2024-01-27,MED027,Fer 80mg,Supplément,13,3.9,50.7
2024-01-27,MED028,Acide Folique 5mg,Supplément,10,3.25,32.5
2024-01-27,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2024-01-27,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2024-01-28,MED001,Paracétamol 500mg,Antalgique,13,3.25,42.25
2024-01-28,MED002,Amoxicilline 500mg,Antibiotique,9,10.4,93.6
2024-01-28,MED003,Ibuprofène 400mg,Anti-inflammatoire,12,4.55,54.6
2024-01-28,MED004,Oméprazole 20mg,Gastrique,5,6.5,32.5
2024-01-28,MED005,Metformine 850mg,Diabète,4,5.2,20.8
2024-01-28,MED006,Amlodipine 5mg,Cardiovasculaire,4,8.45,33.8
2024-01-28,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2024-01-28,MED008,Loratadine 10mg,Antihistaminique,3,5.85,17.55
2024-01-28,MED009,Vitamine C 1000mg,Supplément,8,3.9,31.2
2024-01-28,MED010,Doliprane 1000mg,Antalgique,21,3.9,81.9
2024-01-28,MED011,Augmentin 875mg,Antibiotique,6,19.5,117.0
2024-01-28,MED012,Ventoline 100mcg,Respiratoire,3,18.2,54.6
2024-01-28,MED013,Atorvastatine 20mg,Cardiovasculaire,4,9.1,36.4
2024-01-28,MED014,Lévothyroxine 50mcg,Thyroïde,3,7.15,21.45
2024-01-28,MED015,Pantoprazole 40mg,Gastrique,4,7.8,31.2
2024-01-28,MED016,Sertraline 50mg,Psychiatrique,1,11.7,11.7
2024-01-28,MED017,Lansoprazole 30mg,Gastrique,3,7.15,21.45
2024-01-28,MED018,Cétirizine 10mg,Antihistaminique,3,4.55,13.65
